id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative
1098,Ringo- 10252015,Sativa,,,,"Topange, CA",100,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,SHE- BD,Sativa,,,,"Baltimore, MD",0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,Blue Dream PreRoll,Sativa,,,,"Humboldt, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Platinum Lemon Tree,Sativa,,,,"Richmond, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,ACDC,Sativa,,,,"Antelope Valley, CA",0,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Sour Diesel Hash Joint,Sativa,,,,"Humboldt, CA",2300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,W.E. Spaz,Sativa,,,,"Corona, CA",2400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,Silver OG,Sativa,,,,"Richmond, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,Y,Sativa,,,,"Richmond, CA",1200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,Abbusive OG,Sativa,,,,"Glendora, CA",2200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,O.D. Lemon Tree,Sativa,,,,"Richmond, CA",1200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,O.D. Bay 11,Sativa,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,KROK Blue Dream,Sativa,,,,"Humboldt, CA",1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,AC/DC,Sativa,,,,",",0,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,O.D. Blue Hawaiian,Sativa,,,,"Richmond, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,OD Lemon Haze,Sativa,,,,"Richmond, CA",1100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Sour OG Kush,Sativa,,,,"Richmond, CA",1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,Super Jack H.,Sativa,,,,"Hollywood, CA",1100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,O.G. Kush,Sativa,,,,"Richmond, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,New York Diesel,Sativa,,,,"Richmond, CA",1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,Outdoor Blue Dream,Sativa,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Double Double Blue Dream,Sativa,,,,"Richmond, CA",1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,O.D. Green Crack,Sativa,,,,"Richmond, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,Game Changers,Sativa,,,,"Richmond, CA",1900,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,Blue Dot,Sativa,"Uplifted, Energetic, Relaxed, Happy, Focused, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Nausea","Earthy, Berry","Richmond, CA",1100,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False
1277,East Coast Blue Dream,Sativa,,,,"Los Angeles, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,Kali Mist (Red),Sativa,,,,"Venice, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,O.D. Sour Diesel,Sativa,,,,"Richmond, CA",2400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,Zeta,Sativa,,,,", CA",2800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,Water Melon,Sativa,,,,"San Juan Capistrano, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,Outdoor Shreck,Sativa,,,,"Richmond, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,Tropicana,Sativa,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,Sour Afgoo,Sativa,,,,"Richmond, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,Legendary Lemon,Sativa,"Horny, Euphoric, Relaxed, Creative, Sleepy, Dry Mouth","Depression, Inflammation, Insomnia, Nausea, Pain",Blueberry,"Laguna Beach, CA",1800,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True
1347,Bay 11 Hydro,Sativa,,,,"Richmond, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,Bay 11 Organic,Sativa,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,Sour D,Sativa,,,,", CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,Kobe OG,Sativa,,,,"Long Beach, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,JEBD,Sativa,,,,"Humboldt, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,Blue Magic,Sativa,"Euphoric, Energetic, Uplifted, Relaxed, Focused, Dry Mouth, Paranoid","Depression, Stress, Muscle Spasms","Blueberry, Sweet","Rosamund, CA",1900,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False
1410,Harliquin,Sativa,,,,"Carson, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,3D CBD,Sativa,"Relaxed, Happy, Uplifted, Sleepy, Tingly, Dry Mouth","Pain, Stress, Inflammation, Depression",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False
1417,Aceh,Sativa,"Euphoric, Creative, Talkative, Energetic, Happy, Dry Mouth","Depression, Stress, Lack of Appetite, Insomnia, Pain","Earthy, Mango, Lemon",,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True
1419,African,Sativa,"Happy, Creative, Euphoric, Energetic, Hungry, Paranoid, Dry Mouth, Anxious","Stress, Depression, Pain, Nausea, Lack of Appetite",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True
1420,Afrikaner,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,Alien Dutchess,Sativa,"Euphoric, Relaxed, Uplifted, Focused, Happy, Dry Mouth","Pain, Stress, Depression, Insomnia, Muscle Spasms","Sweet, Berry, Lemon",,0,0,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False
1428,Alpha Cow,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,Alpha Express,Sativa,"Uplifted, Energetic, Creative, Focused, Talkative, Dry Mouth","Depression, Inflammation",Sweet,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,True
1430,Amnesia Ganja Haze,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,Amnesia,Sativa,"Happy, Euphoric, Uplifted, Relaxed, Energetic, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Earthy, Sweet",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False
1432,Appalachian Power,Sativa,"Euphoric, Creative, Focused, Talkative, Uplifted",,"Grape, Sweet",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,True,True,False,False,True,False,False,False,False,True,True
1434,Atomical Haze,Sativa,"Happy, Relaxed, Energetic, Uplifted, Creative, Dry Mouth","Depression, Stress, Nausea, Pain",Sweet,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True
1436,Bediol,Sativa,"Relaxed, Uplifted, Happy, Creative, Energetic, Anxious","Pain, Stress, Depression, Nausea","Earthy, Citrus, Pine",,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True
1437,Bertberry Cheesecake,Sativa,"Uplifted, Creative, Euphoric, Focused, Happy, Dry Mouth, Paranoid","Insomnia, Stress, Depression","Blueberry, Berry",,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True
1438,Uh Oh,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,Birds Eye,Sativa,"Happy, Uplifted, Energetic, Euphoric, Relaxed","Inflammation, Pain, Depression, Lack of Appetite, Stress",,,0,0,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
1446,Blue Mountain Fire,Sativa,"Euphoric, Relaxed, Tingly, Uplifted, Happy, Dry Mouth, Paranoid","Depression, Stress, Pain",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False
1447,Bob Saget,Sativa,"Uplifted, Happy, Creative, Relaxed, Talkative, Dry Mouth","Depression, Stress, Inflammation, Muscle Spasms",,,0,0,,,,,,,,,,,,,,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True
1449,Buffalo Bill,Sativa,"Euphoric, Relaxed, Uplifted, Tingly, Happy, Dry Mouth, Anxious","Depression, Stress, Pain, Insomnia","Pine, Earthy",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False
1450,Cambodian Haze,Sativa,"Euphoric, Happy, Horny, Creative, Relaxed, Dry Mouth","Depression, Stress, Nausea","Sweet, Citrus, Lemon",,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True
1451,Cambodian,Sativa,"Energetic, Talkative, Happy, Relaxed, Uplifted",,Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False
1454,Catfish,Sativa,"Uplifted, Creative, Energetic, Euphoric, Happy, Dry Mouth, Paranoid, Anxious","Depression, Lack of Appetite, Stress, Nausea, Pain","Earthy, Ammonia",,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True
1455,CBD Lilly,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,Central American,Sativa,"Relaxed, Euphoric, Happy, Hungry","Pain, Stress",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
1458,Cerebro Haze,Sativa,"Uplifted, Happy, Relaxed, Creative, Energetic","Depression, Stress, Lack of Appetite","Pepper, Citrus, Vanilla",,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True
1461,Chocolate Thunder,Sativa,"Uplifted, Creative, Happy, Energetic, Focused, Dry Mouth, Paranoid","Stress, Depression, Inflammation",Honey,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,True
1463,Cirrus,Sativa,"Uplifted, Happy, Talkative, Euphoric, Dry Mouth","Depression, Stress, Inflammation",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False
1464,Citrus Punch,Sativa,"Energetic, Focused, Happy, Uplifted, Relaxed, Anxious",Depression,"Citrus, Orange",,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False
1466,Colombian Mojito,Sativa,"Horny, Talkative, Tingly, Uplifted, Creative","Nausea, Pain","Sweet, Citrus",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1467,Congo,Sativa,"Talkative, Uplifted, Creative, Energetic, Euphoric","Depression, Stress","Ammonia, Sweet",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True
1469,Critical Kali Mist,Sativa,"Creative, Focused, Uplifted, Happy, Euphoric, Paranoid, Dry Mouth","Depression, Stress, Muscle Spasms","Pine, Sweet, Earthy",,0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True
1471,Damn Sour,Sativa,"Hungry, Happy, Tingly, Uplifted, Creative, Dry Mouth, Paranoid","Depression, Nausea, Pain","Sweet, Earthy, Ammonia",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1475,DJ Andy Williams,Sativa,"Creative, Energetic",,,,0,0,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,True
1476,Django,Sativa,"Energetic, Uplifted, Happy, Talkative, Euphoric, Dry Mouth, Anxious","Stress, Depression, Insomnia, Muscle Spasms","Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False
1477,Doctor Doctor,Sativa,"Relaxed, Uplifted, Focused, Happy, Tingly","Inflammation, Muscle Spasms, Nausea, Pain","Sweet, Strawberry, Citrus",,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False
